Age,Marital,Dducation,Salary,Housing,Contact,Loan
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,illiterate,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,school,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
old,married,university,no,yes,cellular,FALSE
